Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00035074001	2.216626255	0.000338726	CDY26339	BnaA03g60150D	supercontig:AST_PRJEB5043_v1:LK032188:318409:326246:-1	Serine/threonine-protein kinase	AT1G61360	NA	chromosome:TAIR10:1:22637728:22641825:-1	Serine/threonine-protein kinase	88.138	0	2928	1744	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0048544	IPR000719;IPR000858;IPR001245;IPR001480;IPR002290;IPR003609;IPR008271;IPR011009;IPR013227;IPR013320;IPR017441;IPR020635
GSBRNA2T00035090001	2.193317699	0.017624803	CDY26348	BnaA03g60240D	supercontig:AST_PRJEB5043_v1:LK032188:414530:420413:-1	MLO-like protein	AT1G61560	MLO6	chromosome:TAIR10:1:22708540:22712265:-1	MLO-like protein 6	84.848	0	1724	702	GO:0008219;GO:0016021	IPR004326
GSBRNA2T00035145001	1.573284743	1.19e-09	CDY26383	BnaA02g23870D	supercontig:AST_PRJEB5043_v1:LK032189:298940:303357:-1	Pectin acetylesterase	AT5G45280	PAE11	chromosome:TAIR10:5:18345595:18349695:1	Pectin acetylesterase 11	89.658	0	1489	449	NA	IPR004963
GSBRNA2T00035171001	1.678800341	0.035102007	CDY26398	BnaA02g23720D	supercontig:AST_PRJEB5043_v1:LK032189:452975:454876:-1	BnaA02g23720D protein	AT5G45110	NPR3	chromosome:TAIR10:5:18228768:18231578:1	NPR3	84.211	0	1297	606	GO:0005515	IPR000210;IPR002110;IPR011333;IPR013069;IPR020683;IPR021094;IPR024228
GSBRNA2T00035184001	3.650812438	0.000939315	CDY26403	BnaA02g23670D	supercontig:AST_PRJEB5043_v1:LK032189:521525:524802:1	BnaA02g23670D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005515;GO:0005524;GO:0006468	IPR000719;IPR001611;IPR002290;IPR003591;IPR008271;IPR011009;IPR013210;IPR017441;IPR020635
GSBRNA2T00035213001	0.999869281	0.019877637	CDY26423	BnaC09g42450D	supercontig:AST_PRJEB5043_v1:LK032190:64632:68715:-1	BnaC09g42450D protein	AT5G15450	CLPB3	chromosome:TAIR10:5:5014212:5018347:-1	Chaperone protein ClpB3, chloroplastic	86.474	0	3186	NA	GO:0000166;GO:0005524;GO:0005737;GO:0009408;GO:0016485;GO:0017111;GO:0019538	IPR001270;IPR003593;IPR003959;IPR004176;IPR013093;IPR017730;IPR018368;IPR019489;IPR023150
GSBRNA2T00035283001	-1.700183	0.00135043	CDY26478	BnaC09g41900D	supercontig:AST_PRJEB5043_v1:LK032190:350499:351750:1	S-adenosylmethionine decarboxylase proenzyme	AT5G15950	SAMDC2	chromosome:TAIR10:5:5206156:5208036:1	S-adenosylmethionine decarboxylase proenzyme 2	86.993	0	1214	427	GO:0004014;GO:0006597;GO:0008295	IPR001985;IPR016067;IPR018166;IPR018167
GSBRNA2T00035316001	-0.891535409	0.011966862	CDY26500	BnaC09g41680D	supercontig:AST_PRJEB5043_v1:LK032190:515255:516640:1	BnaA10g18170D protein	AT5G16130	RPS7C	chromosome:TAIR10:5:5268421:5270199:1	40S ribosomal protein S7-3	90.925	0	771	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000554
GSBRNA2T00035329001	-0.948139906	0.036071527	CDY26511	BnaC09g41570D	supercontig:AST_PRJEB5043_v1:LK032190:570793:571580:-1	BnaC09g41570D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00035410001	1.408046416	2.86e-09	CDY26548	BnaA09g47290D	supercontig:AST_PRJEB5043_v1:LK032192:86367:90715:1	BnaA09g47290D protein	AT1G12240	BFRUCT4	chromosome:TAIR10:1:4153641:4157653:1	Acid beta-fructofuranosidase 4, vacuolar	86.71	0	2202	881	GO:0004564;GO:0004575;GO:0005975	IPR001362;IPR008985;IPR013148;IPR013189;IPR018053;IPR021792;IPR023296
GSBRNA2T00035484001	1.619230071	0.011949647	CDY26611	BnaA09g46660D	supercontig:AST_PRJEB5043_v1:LK032192:328026:329741:1	BnaA09g46660D protein	AT1G13080	CYP71B2	chromosome:TAIR10:1:4459166:4460940:1	Cytochrome P450 71B2	84.417	0	941	NA	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00035485001	0.924462968	0.049907883	CDY26612	BnaA09g46650D	supercontig:AST_PRJEB5043_v1:LK032192:331678:333392:1	BnaA09g46650D protein	AT1G13080	CYP71B2	chromosome:TAIR10:1:4459166:4460940:1	Cytochrome P450 71B2	75	6.18e-58	226	79	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00035533001	2.132885334	0.004566664	CDY26653	BnaA09g46240D	supercontig:AST_PRJEB5043_v1:LK032192:504883:506195:-1	BnaA09g46240D protein	AT1G13470	NA	chromosome:TAIR10:1:4620101:4621585:-1	Protein of unknown function (DUF1262)	83.47	0	889	321	NA	IPR010683
GSBRNA2T00035534001	3.383991178	0.001310809	CDY26654	BnaA09g46230D	supercontig:AST_PRJEB5043_v1:LK032192:508120:509858:-1	BnaA09g46230D protein	AT1G13520	NA	chromosome:TAIR10:1:4631633:4633299:-1	At1g13520	79.369	0	782	113	GO:0009405	IPR008872;IPR010683
GSBRNA2T00035567001	6.354226975	3.41e-09	CDY26679	BnaA06g13430D	supercontig:AST_PRJEB5043_v1:LK032193:72882:73965:-1	BnaA06g13430D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR001938
GSBRNA2T00035591001	3.869850691	0.00044534	CDY26695	BnaA06g13270D	supercontig:AST_PRJEB5043_v1:LK032193:175760:176730:1	BnaA06g13270D protein	AT1G19200	NA	chromosome:TAIR10:1:6625020:6625856:-1	Protein of unknown function (DUF581)	80	2.85e-63	243	NA	NA	IPR007650
GSBRNA2T00035603001	4.359232985	0.001060824	CDY26702	BnaA06g13200D	supercontig:AST_PRJEB5043_v1:LK032193:228340:228597:-1	BnaA06g13200D protein	AT1G19020	NA	chromosome:TAIR10:1:6568002:6568705:1	Putative uncharacterized protein	83.582	1.67e-61	235	NA	NA	NA
GSBRNA2T00035604001	-1.476546343	0.038724156	CDY26703	BnaA06g13190D	supercontig:AST_PRJEB5043_v1:LK032193:229853:231330:1	BnaA06g13190D protein	AT2G04305	NA	chromosome:TAIR10:2:1501372:1503827:-1	At2g04305/T23O15.7	84.916	2.5e-43	174	NA	NA	NA
GSBRNA2T00035650001	0.985799104	0.012698629	CDY26739	BnaA06g12830D	supercontig:AST_PRJEB5043_v1:LK032193:466522:470594:-1	BnaA06g12830D protein	AT1G18660	NA	chromosome:TAIR10:1:6420975:6425898:1	Zinc finger (C3HC4-type RING finger) family protein	92.813	0	2117	NA	GO:0004176;GO:0005515;GO:0006508;GO:0008270	IPR001841;IPR003111;IPR011990;IPR013083;IPR015947;IPR017907;IPR019734
GSBRNA2T00035758001	1.997214617	0.0001611	CDY26812	BnaC09g09390D	supercontig:AST_PRJEB5043_v1:LK032194:396008:398300:1	BnaC09g09390D protein	AT2G17500	PILS5	chromosome:TAIR10:2:7606905:7609278:1	Protein PIN-LIKES 5	89.505	0	1496	NA	GO:0016021;GO:0055085	IPR004776
GSBRNA2T00035807001	1.921089667	0.002849559	CDY61997	BnaA03g57170D	supercontig:AST_PRJEB5043_v1:LK034076:13486:18562:1	BnaA03g57170D protein	AT4G03560	TPC1	chromosome:TAIR10:4:1579929:1585980:1	AT4G03560 protein	91.676	0	2462	NA	GO:0005216;GO:0005509;GO:0006811;GO:0016020;GO:0055085	IPR002048;IPR005821;IPR011992
GSBRNA2T00035858001	-0.838202858	0.022188507	CDY62032	BnaC03g77650D	supercontig:AST_PRJEB5043_v1:LK034083:7284:8807:1	BnaC03g77650D protein	AT4G29410	RPL28C	chromosome:TAIR10:4:14468205:14470197:-1	60S ribosomal protein L28-2	87.963	4.3e-144	510	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR002672
GSBRNA2T00035943001	1.893198028	0.013354574	CDY62094	BnaCnng39140D	supercontig:AST_PRJEB5043_v1:LK034096:25237:31261:-1	Beta-glucosidase 24	AT3G09260	BGLU23	chromosome:TAIR10:3:2840477:2843781:-1	PYK10	87.675	0	1831	453	GO:0003824;GO:0005975	IPR001360;IPR013781;IPR017853;IPR018120
GSBRNA2T00036046001	1.766422339	0.001739848	CDY62187	BnaCnng39500D	supercontig:AST_PRJEB5043_v1:LK034111:11984:13909:1	BnaCnng39500D protein	AT2G31880	SOBIR1	chromosome:TAIR10:2:13554870:13556977:1	Leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1	83.075	0	1731	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR002290;IPR008271;IPR011009;IPR020635
GSBRNA2T00036077001	3.612106328	0.054343078	CDY62220	BnaCnng39650D	supercontig:AST_PRJEB5043_v1:LK034114:32972:34266:1	BnaCnng39650D protein	AT2G43590	NA	chromosome:TAIR10:2:18081304:18082776:-1	Endochitinase At2g43590	86.094	0	680	364	GO:0004568;GO:0005975;GO:0006032;GO:0016998	IPR000726;IPR016283;IPR023346
GSBRNA2T00036093001	1.435402642	0.040787902	CDY62235	BnaUnng00730D	supercontig:AST_PRJEB5043_v1:LK034118:14310:15869:1	BnaUnng00730D protein	AT1G21310	EXT3	chromosome:TAIR10:1:7453245:7455009:-1	Extensin-3	80.315	1.9e-68	259	40	GO:0005199;GO:0009664	IPR006706
GSBRNA2T00036181001	2.737133087	0.003826116	CDY62335	BnaC04g52400D	supercontig:AST_PRJEB5043_v1:LK034130:37188:37817:-1	BnaC04g52400D protein	AT2G47190	ATMYB2	chromosome:TAIR10:2:19375985:19377543:1	MYB2	88.608	1.04e-48	193	NA	NA	NA
GSBRNA2T00036191001	2.669434476	1.88e-06	CDY62348	BnaCnng40020D	supercontig:AST_PRJEB5043_v1:LK034131:28627:31133:-1	BnaCnng40020D protein	AT4G37030	NA	chromosome:TAIR10:4:17451637:17454760:1	Putative uncharacterized protein	88.679	0	2069	NA	NA	NA
GSBRNA2T00036524001	0.799919248	0.054261917	CDY26858	BnaA02g18830D	supercontig:AST_PRJEB5043_v1:LK032195:224600:230694:-1	BnaA02g18830D protein	AT1G78240	QUA2	chromosome:TAIR10:1:29432829:29436659:-1	Probable pectin methyltransferase QUA2	86.819	0	1657	NA	GO:0008168	IPR004159
GSBRNA2T00036664001	2.397214015	0.004788982	CDY26934	BnaC09g36490D	supercontig:AST_PRJEB5043_v1:LK032197:64546:68323:1	Fatty acyl-CoA reductase	AT5G22500	FAR1	chromosome:TAIR10:5:7470328:7474125:1	Fatty acyl-CoA reductase 1	86.321	0	1607	726	GO:0000166;GO:0080019	IPR013120;IPR016040;IPR026055
GSBRNA2T00036681001	2.529758693	0.007902773	CDY26943	BnaC09g36400D	supercontig:AST_PRJEB5043_v1:LK032197:146227:147629:-1	BnaC09g36400D protein	AT5G22570	WRKY38	chromosome:TAIR10:5:7495455:7496990:-1	WRKY38	80.37	0	643	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00036893001	4.114289847	6.95e-06	CDY27075	BnaA02g10950D	supercontig:AST_PRJEB5043_v1:LK032199:368604:373877:1	BnaA02g10950D protein	AT5G52360	ADF12	chromosome:TAIR10:5:21257934:21259408:-1	Actin-depolymerizing factor 12	91.566	5.63e-162	571	NA	GO:0003676;GO:0003779;GO:0005622;GO:0008270;GO:0015629;GO:0030042	IPR001878;IPR002108;IPR009489;IPR017904
GSBRNA2T00036898001	5.755898501	3.68e-29	CDY27078	BnaA02g10980D	supercontig:AST_PRJEB5043_v1:LK032199:388171:390426:-1	BnaA02g10980D protein	AT5G52300	LTI65	chromosome:TAIR10:5:21237056:21239529:1	Low-temperature-induced 65 kDa protein	77.424	8.52e-107	388	NA	NA	IPR012418
GSBRNA2T00036927001	1.313621282	0.031568284	CDY27100	BnaA02g11200D	supercontig:AST_PRJEB5043_v1:LK032199:516310:517785:1	Peroxidase	AT5G51890	PER66	chromosome:TAIR10:5:21090956:21092410:-1	Peroxidase 66	90.309	0	1269	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR000823;IPR002016;IPR010255;IPR019793
GSBRNA2T00036947001	1.131607884	5.7e-05	CDY27116	BnaA08g07540D	supercontig:AST_PRJEB5043_v1:LK032200:79556:81333:-1	BnaA08g07540D protein	AT4G14030	SBP1	chromosome:TAIR10:4:8097918:8100340:-1	Selenium-binding protein 1	87.61	0	924	140	GO:0008430	IPR008826
GSBRNA2T00036969001	3.746590026	0.000957174	CDY27132	BnaA08g07700D	supercontig:AST_PRJEB5043_v1:LK032200:175461:177200:1	BnaA08g07700D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00037091001	1.372346344	0.011019096	CDY27218	BnaA09g35840D	supercontig:AST_PRJEB5043_v1:LK032201:211190:212983:1	BnaA09g35840D protein	AT3G56400	WRKY70	chromosome:TAIR10:3:20908711:20910623:-1	Probable WRKY transcription factor 70	82.524	6.31e-175	614	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00037100001	2.079511949	2.81e-08	CDY27226	BnaA09g35760D	supercontig:AST_PRJEB5043_v1:LK032201:237784:240462:-1	Alpha-galactosidase	AT3G56310	AGAL3	chromosome:TAIR10:3:20882729:20885915:1	Alpha-galactosidase 3	90.987	0	1725	NA	GO:0003824;GO:0005975	IPR000111;IPR002241;IPR013780;IPR013785;IPR017853
GSBRNA2T00037133001	1.402296567	0.037091361	CDY27257	BnaA09g35450D	supercontig:AST_PRJEB5043_v1:LK032201:451980:454230:-1	BnaA09g35450D protein	AT3G55880	SUE4	chromosome:TAIR10:3:20736508:20738967:1	Alpha/beta hydrolase related protein	85.1	0	649	194	NA	NA
GSBRNA2T00037179001	3.076053162	0.042346191	CDY27281	BnaC04g18610D	supercontig:AST_PRJEB5043_v1:LK032202:165238:165867:1	BnaC04g18610D protein	AT1G59590	ZCF37	chromosome:TAIR10:1:21887588:21888792:1	At1g59590	88.069	0	749	NA	NA	NA
GSBRNA2T00037243001	4.096456836	1.25e-22	CDY27308	BnaC04g50970D	supercontig:AST_PRJEB5043_v1:LK032203:6158:7388:1	BnaC04g50970D protein	AT2G46680	ATHB-7	chromosome:TAIR10:2:19165274:19166967:-1	Homeobox-leucine zipper protein ATHB-7	86.019	1.92e-154	545	NA	GO:0003677;GO:0003700;GO:0005634;GO:0043565	IPR001356;IPR003106;IPR009057;IPR017970
GSBRNA2T00037249001	1.310239465	0.017291794	CDY27313	BnaC04g50920D	supercontig:AST_PRJEB5043_v1:LK032203:40662:41063:-1	BnaC04g50920D protein	AT2G46600	KIC	chromosome:TAIR10:2:19136019:19136600:1	Calcium-binding protein KIC	89.101	5.26e-128	457	NA	GO:0005509	IPR002048;IPR011992;IPR018247
GSBRNA2T00037314001	1.920534072	4.46e-05	CDY27373	BnaC04g50320D	supercontig:AST_PRJEB5043_v1:LK032203:312588:316983:1	BnaC04g50320D protein	AT2G45570	CYP76C2	chromosome:TAIR10:2:18779321:18781973:-1	Cytochrome P450 76C2	85.036	0	1277	120	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00037337001	3.511915516	0.005061434	CDY27388	BnaC04g50170D	supercontig:AST_PRJEB5043_v1:LK032203:433769:435828:1	Pectinesterase	AT2G45220	PME17	chromosome:TAIR10:2:18644061:18646606:-1	Probable pectinesterase/pectinesterase inhibitor 17	86.945	0	1716	NA	GO:0004857;GO:0005618;GO:0030599;GO:0042545	IPR000070;IPR006501;IPR006633;IPR011050;IPR012334;IPR018040
GSBRNA2T00037439001	1.851349949	3.14e-07	CDY27447	BnaC03g64870D	supercontig:AST_PRJEB5043_v1:LK032204:460944:462688:1	BnaC03g64870D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0000166;GO:0016491	IPR002347;IPR016040;IPR020904;IPR027052
GSBRNA2T00037488001	1.515032144	1e-04	CDY62679	BnaCnng40810D	supercontig:AST_PRJEB5043_v1:LK034178:6375:10966:1	BnaCnng40810D protein	AT5G23050	AAE17	chromosome:TAIR10:5:7731221:7735566:-1	Probable acyl-activating enzyme 17, peroxisomal	88.097	0	2573	NA	GO:0003824;GO:0008152	IPR000873;IPR020845;IPR025110
GSBRNA2T00037536001	1.116631035	0.051265857	CDY62731	BnaC05g49230D	supercontig:AST_PRJEB5043_v1:LK034183:20154:23271:-1	BnaC05g49230D protein	AT1G09970	LRR XI-23	chromosome:TAIR10:1:3252317:3255654:1	Leucine-rich receptor-like protein kinase	85.751	0	2477	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005515;GO:0005524;GO:0006468	IPR000719;IPR001611;IPR002290;IPR003591;IPR008271;IPR011009;IPR013210;IPR020635
GSBRNA2T00037730001	1.756487146	0.023992444	CDY62896	BnaAnng18410D	supercontig:AST_PRJEB5043_v1:LK034214:18595:20939:1	Laccase	AT5G03260	LAC11	chromosome:TAIR10:5:777021:779424:-1	Laccase-11	89.796	0	2135	NA	GO:0005507;GO:0016491;GO:0046274;GO:0048046;GO:0052716;GO:0055114	IPR001117;IPR002355;IPR008972;IPR011706;IPR011707;IPR017761
GSBRNA2T00037741001	3.65677876	0.000127582	CDY62911	BnaC01g41140D	supercontig:AST_PRJEB5043_v1:LK034215:17969:21866:-1	BnaC01g41140D protein	AT4G21380	SD18	chromosome:TAIR10:4:11388827:11393226:-1	Receptor-like serine/threonine-protein kinase SD1-8	85.252	0	1360	200	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0048544	IPR000719;IPR000858;IPR001245;IPR002290;IPR003609;IPR008271;IPR011009;IPR013227;IPR017441;IPR020635;IPR021820;IPR022126
GSBRNA2T00037834001	0.900081593	0.026055764	CDY62994	BnaCnng41250D	supercontig:AST_PRJEB5043_v1:LK034230:18523:21272:1	BnaCnng41250D protein	AT1G60140	TPS10	chromosome:TAIR10:1:22176934:22181313:-1	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 10	89.687	0	3293	NA	GO:0003824;GO:0005992;GO:0008152	IPR001830;IPR003337;IPR006379;IPR023214
GSBRNA2T00037906001	3.195856935	0.050979938	CDY63078	BnaCnng41380D	supercontig:AST_PRJEB5043_v1:LK034242:29163:30112:1	BnaCnng41380D protein	AT5G01900	WRKY62	chromosome:TAIR10:5:350925:352095:-1	Probable WRKY transcription factor 62	87.276	2.72e-178	625	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00037909001	3.314360199	0.002061559	CDY63082	BnaAnng18600D	supercontig:AST_PRJEB5043_v1:LK034243:64:2452:-1	BnaAnng18600D protein	AT1G21250	WAK1	chromosome:TAIR10:1:7439171:7442113:1	Wall-associated receptor kinase 1	81.193	1.07e-145	518	30	GO:0004672;GO:0004674;GO:0004713;GO:0005509;GO:0005515;GO:0005524;GO:0006468;GO:0030247	IPR000152;IPR000719;IPR000742;IPR001881;IPR002290;IPR008271;IPR011009;IPR018097;IPR020635;IPR025287
GSBRNA2T00038017001	1.738303167	0.004971359	CDY63195	BnaCnng41630D	supercontig:AST_PRJEB5043_v1:LK034259:26330:28872:1	BnaCnng41630D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0008168	IPR005299
GSBRNA2T00038042001	3.839525071	4.05e-10	CDY63216	BnaAnng18700D	supercontig:AST_PRJEB5043_v1:LK034264:14515:16176:1	BnaAnng18700D protein	AT3G28510	NA	chromosome:TAIR10:3:10685470:10687429:1	AAA-ATPase At3g28510	84.774	0	773	434	GO:0000166;GO:0005524;GO:0017111	IPR003593;IPR003959;IPR025753
GSBRNA2T00038044001	2.472524611	0.000155838	CDY63217	BnaAnng18710D	supercontig:AST_PRJEB5043_v1:LK034264:20318:20977:1	BnaAnng18710D protein	AT3G28580	NA	chromosome:TAIR10:3:10715623:10717355:1	AAA-ATPase At3g28580	84.532	2.28e-127	455	238	NA	IPR025753
GSBRNA2T00038045001	2.319416793	3.26e-08	CDY63218	BnaAnng18720D	supercontig:AST_PRJEB5043_v1:LK034264:21060:22167:1	BnaAnng18720D protein	AT3G28580	NA	chromosome:TAIR10:3:10715623:10717355:1	AAA-ATPase At3g28580	90.732	7.9e-73	274	67	GO:0005524	IPR003959;IPR003960
GSBRNA2T00038118001	5.449152024	2.1e-16	CDY27471	BnaC04g51120D	supercontig:AST_PRJEB5043_v1:LK032205:56582:57169:-1	BnaC04g51120D protein	AT2G47770	TSPO	chromosome:TAIR10:2:19568464:19569507:1	TSPO	84.087	1.62e-159	562	NA	GO:0016021	IPR004307
GSBRNA2T00038138001	5.073112413	2.53e-07	CDY27480	BnaC04g51210D	supercontig:AST_PRJEB5043_v1:LK032205:214133:214872:1	BnaC04g51210D protein	AT2G47520	ERF071	chromosome:TAIR10:2:19502776:19503702:-1	Ethylene-responsive transcription factor ERF071	91.623	5.06e-70	265	182.6	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00038172001	-1.118466227	0.038963836	CDY27501	BnaC04g51420D	supercontig:AST_PRJEB5043_v1:LK032205:337538:343331:-1	BnaC04g51420D protein	AT2G47240	LACS1	chromosome:TAIR10:2:19392497:19397907:1	Long chain acyl-CoA synthetase 1	89.365	0	2494	2229	GO:0003824;GO:0008152	IPR000873;IPR020845
GSBRNA2T00038280001	1.227160364	0.014210788	CDY27559	BnaC01g32420D	supercontig:AST_PRJEB5043_v1:LK032206:440169:441446:-1	BnaC01g32420D protein	AT3G20820	NA	chromosome:TAIR10:3:7280792:7282377:1	Leucine-rich repeat (LRR) family protein	87.625	0	1275	NA	GO:0005515	IPR001611;IPR013210;IPR025875
GSBRNA2T00038388001	-0.895882555	0.027407229	CDY27633	BnaA09g27740D	supercontig:AST_PRJEB5043_v1:LK032207:422403:425300:1	BnaA09g27740D protein	AT1G27760	SAT32	chromosome:TAIR10:1:9668508:9671657:1	SAT32	86.797	0	1410	NA	GO:0005488	IPR006921;IPR007701;IPR011989;IPR016024
GSBRNA2T00038420001	5.179128612	0.006254852	CDY27655	BnaUnng00050D	supercontig:AST_PRJEB5043_v1:LK032208:25754:27070:-1	RING-type E3 ubiquitin transferase	AT5G37490	PUB21	chromosome:TAIR10:5:14887429:14889151:1	U-box domain-containing protein 21	83.669	0	1206	NA	GO:0000151;GO:0004842;GO:0005488;GO:0016567	IPR003613;IPR011989;IPR013083;IPR016024
GSBRNA2T00038482001	1.987374171	0.038485649	CDY27698	BnaUnng00480D	supercontig:AST_PRJEB5043_v1:LK032208:434113:438601:-1	BnaUnng00480D protein	AT5G40910	NA	chromosome:TAIR10:5:16394502:16399129:1	Disease resistance protein-like	75.591	8.29e-45	183	NA	GO:0000166;GO:0005515;GO:0006952;GO:0007165;GO:0017111;GO:0043531	IPR000157;IPR000767;IPR002182;IPR003593;IPR011713
GSBRNA2T00038507001	1.391101569	0.001543467	CDY27712	BnaA05g31210D	supercontig:AST_PRJEB5043_v1:LK032209:13937:14795:1	BnaA05g31210D protein	AT3G06070	NA	chromosome:TAIR10:3:1830970:1832190:-1	At3g06070	86.9	3.52e-140	497	NA	NA	NA
GSBRNA2T00038509001	0.782390949	0.054293951	CDY27714	BnaA05g31230D	supercontig:AST_PRJEB5043_v1:LK032209:18284:20173:1	BnaA05g31230D protein	AT3G06050	PRXIIF	chromosome:TAIR10:3:1826021:1827917:-1	Peroxiredoxin-2F, mitochondrial	90.924	0	815	NA	GO:0016491	IPR012336;IPR013740
GSBRNA2T00038532001	0.832808479	0.023409523	CDY27733	BnaA05g31420D	supercontig:AST_PRJEB5043_v1:LK032209:94810:96958:1	BnaA05g31420D protein	AT3G05900	NA	chromosome:TAIR10:3:1761408:1763348:-1	Neurofilament protein-like protein	81.985	1.21e-54	215	NA	NA	NA
GSBRNA2T00038577001	3.337101293	3.28e-05	CDY27771	BnaA05g31800D	supercontig:AST_PRJEB5043_v1:LK032209:353321:358594:-1	BnaA05g31800D protein	AT3G05400	SUGTL5	chromosome:TAIR10:3:1549667:1554176:1	Sugar transporter ERD6-like 12	87.826	0	1615	1545.6	GO:0005215;GO:0006810;GO:0016020;GO:0016021;GO:0022857;GO:0022891;GO:0055085	IPR003663;IPR005828;IPR005829;IPR016196;IPR020846
GSBRNA2T00038815001	3.556132496	0.00122589	CDY27923	BnaCnng05080D	supercontig:AST_PRJEB5043_v1:LK032212:108434:109201:1	BnaCnng05080D protein	AT4G17500	ERF1A	chromosome:TAIR10:4:9759203:9760391:1	Ethylene-responsive transcription factor 1A	80.051	6.02e-150	531	470.8	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00038819001	2.473928258	0.02968383	CDY27924	BnaCnng05090D	supercontig:AST_PRJEB5043_v1:LK032212:211198:211650:-1	BnaCnng05090D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005515;GO:0008270	IPR001841;IPR013083
GSBRNA2T00038871001	2.585136851	0.033623966	CDY27952	BnaCnng05370D	supercontig:AST_PRJEB5043_v1:LK032212:495462:497060:1	BnaCnng05370D protein	AT2G33710	NA	chromosome:TAIR10:2:14258809:14260739:-1	Ethylene-responsive transcription factor ERF112	83.508	4.93e-170	597	536.8	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00039051001	2.738350621	1.87e-05	CDY28093	BnaC06g02740D	supercontig:AST_PRJEB5043_v1:LK032214:139078:141472:1	BnaC06g02740D protein	AT3G14650	CYP72A11	chromosome:TAIR10:3:4922131:4924694:1	Cytochrome P450 72A11	84.063	0	1469	46	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401
GSBRNA2T00039193001	1.3774044	0.03623083	CDY63333	BnaA09g55590D	supercontig:AST_PRJEB5043_v1:LK034284:9119:10959:1	BnaA09g55590D protein	AT3G63010	GID1B	chromosome:TAIR10:3:23289243:23291486:1	Gibberellin receptor GID1B	86.296	0	1170	NA	GO:0008152;GO:0016787	IPR002168;IPR013094
GSBRNA2T00039306001	1.879168385	0.000519213	CDY63451	BnaC03g76360D	supercontig:AST_PRJEB5043_v1:LK034301:18700:21093:-1	BnaC03g76360D protein	AT4G39660	AGT2	chromosome:TAIR10:4:18406714:18409564:1	Alanine--glyoxylate aminotransferase 2 homolog 1, mitochondrial	90.393	0	1738	NA	GO:0003824;GO:0008483;GO:0030170	IPR005814;IPR015421;IPR015422;IPR015424
GSBRNA2T00039476001	3.111632542	0.001699515	CDY63619	BnaC07g48010D	supercontig:AST_PRJEB5043_v1:LK034327:20592:21339:1	BnaC07g48010D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR009009
GSBRNA2T00039592001	2.085011736	4.82e-05	CDY63740	BnaC05g07810D	supercontig:AST_PRJEB5043_v1:LK034345:5433:8322:-1	Branched-chain-amino-acid aminotransferase	AT1G10070	BCAT2	chromosome:TAIR10:1:3288087:3290471:1	Branched-chain-amino-acid aminotransferase 2, chloroplastic	90.154	0	1515	NA	GO:0003824;GO:0004084;GO:0008152;GO:0009081	IPR001544;IPR005786;IPR018300
GSBRNA2T00039593001	-2.144467254	0.000360025	CDY63741	BnaC05g07800D	supercontig:AST_PRJEB5043_v1:LK034345:9115:14497:-1	Branched-chain-amino-acid aminotransferase	AT1G10060	ATBCAT-1	chromosome:TAIR10:1:3284239:3287286:1	branched-chain amino acid transaminase 1	89.822	0	1083	NA	GO:0003824;GO:0004084;GO:0008152;GO:0009081	IPR001544;IPR005786;IPR018300
